"Date","Price","Open","High","Low","Change %"
"Jan 19, 2020","1.3077","1.3002","1.3173","1.2961","0.51%"
"Jan 12, 2020","1.3010","1.3056","1.3119","1.2952","-0.39%"
"Jan 05, 2020","1.3061","1.3075","1.3213","1.3013","-0.21%"
"Dec 29, 2019","1.3088","1.3067","1.3284","1.3054","0.08%"
"Dec 22, 2019","1.3077","1.2993","1.3118","1.2904","0.56%"
"Dec 15, 2019","1.3004","1.3336","1.3424","1.2978","-2.42%"
"Dec 08, 2019","1.3326","1.3137","1.3516","1.3051","1.44%"
"Dec 01, 2019","1.3137","1.2918","1.3168","1.2896","1.57%"
"Nov 24, 2019","1.2934","1.2850","1.2951","1.2826","0.79%"
"Nov 17, 2019","1.2832","1.2905","1.2986","1.2824","-0.53%"
"Nov 10, 2019","1.2901","1.2778","1.2921","1.2778","1.01%"
"Nov 03, 2019","1.2772","1.2944","1.2948","1.2769","-1.26%"
"Oct 27, 2019","1.2935","1.2826","1.2976","1.2806","0.87%"
"Oct 20, 2019","1.2823","1.2926","1.3014","1.2788","-1.16%"
"Oct 13, 2019","1.2973","1.2625","1.2990","1.2514","2.56%"
"Oct 06, 2019","1.2649","1.2327","1.2707","1.2194","2.56%"
"Sep 29, 2019","1.2333","1.2289","1.2414","1.2207","0.36%"
"Sep 22, 2019","1.2289","1.2468","1.2503","1.2270","-1.52%"
"Sep 15, 2019","1.2479","1.2502","1.2583","1.2391","-0.18%"
"Sep 08, 2019","1.2502","1.2268","1.2508","1.2232","1.79%"
"Sep 01, 2019","1.2282","1.2149","1.2354","1.1958","1.02%"
"Aug 25, 2019","1.2158","1.2264","1.2309","1.2139","-0.99%"
"Aug 18, 2019","1.2279","1.2148","1.2294","1.2065","1.06%"
"Aug 11, 2019","1.2150","1.2048","1.2176","1.2014","0.94%"
"Aug 04, 2019","1.2037","1.2145","1.2211","1.2025","-0.97%"
"Jul 28, 2019","1.2155","1.2387","1.2389","1.2079","-1.84%"
"Jul 21, 2019","1.2383","1.2510","1.2525","1.2376","-0.95%"
"Jul 14, 2019","1.2502","1.2572","1.2580","1.2382","-0.58%"
"Jul 07, 2019","1.2575","1.2518","1.2581","1.2440","0.40%"
"Jun 30, 2019","1.2525","1.2694","1.2709","1.2481","-1.34%"
"Jun 23, 2019","1.2695","1.2723","1.2785","1.2662","-0.37%"
"Jun 16, 2019","1.2742","1.2600","1.2750","1.2506","1.19%"
"Jun 09, 2019","1.2592","1.2732","1.2760","1.2580","-1.13%"
"Jun 02, 2019","1.2736","1.2628","1.2764","1.2609","0.82%"
"May 26, 2019","1.2632","1.2728","1.2756","1.2558","-0.64%"
"May 19, 2019","1.2713","1.2720","1.2814","1.2605","-0.06%"
"May 12, 2019","1.2720","1.2999","1.3042","1.2713","-2.15%"
"May 05, 2019","1.3000","1.3114","1.3172","1.2968","-1.32%"
"Apr 28, 2019","1.3174","1.2928","1.3178","1.2905","1.97%"
"Apr 21, 2019","1.2919","1.2996","1.3020","1.2866","-0.57%"
"Apr 14, 2019","1.2993","1.3080","1.3124","1.2982","-0.69%"
"Apr 07, 2019","1.3083","1.3036","1.3135","1.3021","0.35%"
"Mar 31, 2019","1.3037","1.3037","1.3197","1.2987","0.03%"
"Mar 24, 2019","1.3033","1.3207","1.3271","1.2978","-1.35%"
"Mar 17, 2019","1.3212","1.3288","1.3313","1.3006","-0.59%"
"Mar 10, 2019","1.3291","1.3019","1.3385","1.2949","2.10%"
"Mar 03, 2019","1.3017","1.3236","1.3276","1.2991","-1.42%"
"Feb 24, 2019","1.3204","1.3075","1.3351","1.3041","1.15%"
"Feb 17, 2019","1.3054","1.2892","1.3110","1.2891","1.26%"
"Feb 10, 2019","1.2891","1.2950","1.2959","1.2772","-0.44%"
"Feb 03, 2019","1.2948","1.3084","1.3104","1.2853","-1.05%"
"Jan 27, 2019","1.3086","1.3196","1.3215","1.3043","-0.89%"
"Jan 20, 2019","1.3203","1.2884","1.3218","1.2830","2.55%"
"Jan 13, 2019","1.2875","1.2849","1.3002","1.2670","0.25%"
"Jan 06, 2019","1.2843","1.2729","1.2867","1.2706","0.90%"
"Dec 30, 2018","1.2728","1.2682","1.2816","1.2438","0.17%"
"Dec 23, 2018","1.2707","1.2652","1.2744","1.2616","0.60%"
"Dec 16, 2018","1.2631","1.2591","1.2708","1.2569","0.37%"
"Dec 09, 2018","1.2584","1.2728","1.2760","1.2476","-1.14%"
"Dec 02, 2018","1.2729","1.2770","1.2841","1.2659","-0.18%"
"Nov 25, 2018","1.2752","1.2853","1.2865","1.2725","-0.48%"
"Nov 18, 2018","1.2814","1.2829","1.2928","1.2763","-0.19%"
"Nov 11, 2018","1.2839","1.2960","1.3073","1.2724","-1.06%"
"Nov 04, 2018","1.2976","1.3026","1.3176","1.2958","0.02%"
"Oct 28, 2018","1.2973","1.2829","1.3042","1.2696","1.09%"
"Oct 21, 2018","1.2833","1.3070","1.3093","1.2777","-1.83%"
"Oct 14, 2018","1.3072","1.3139","1.3236","1.3011","-0.63%"
"Oct 07, 2018","1.3155","1.3108","1.3259","1.3028","0.24%"
"Sep 30, 2018","1.3123","1.3031","1.3126","1.2920","0.71%"
"Sep 23, 2018","1.3031","1.3069","1.3219","1.3000","-0.35%"
"Sep 16, 2018","1.3077","1.3068","1.3298","1.3054","0.07%"
"Sep 09, 2018","1.3068","1.2935","1.3143","1.2896","1.11%"
"Sep 02, 2018","1.2924","1.2972","1.3031","1.2786","-0.30%"
"Aug 26, 2018","1.2963","1.2840","1.3046","1.2830","0.92%"
"Aug 19, 2018","1.2845","1.2740","1.2938","1.2729","0.73%"
"Aug 12, 2018","1.2752","1.2769","1.2828","1.2663","-0.13%"
"Aug 05, 2018","1.2769","1.3011","1.3019","1.2723","-1.84%"
"Jul 29, 2018","1.3008","1.3095","1.3175","1.2975","-0.73%"
"Jul 22, 2018","1.3104","1.3122","1.3215","1.3071","-0.23%"
"Jul 15, 2018","1.3134","1.3229","1.3294","1.2957","-0.76%"
"Jul 08, 2018","1.3235","1.3304","1.3364","1.3103","-0.38%"
"Jul 01, 2018","1.3285","1.3182","1.3293","1.3095","0.58%"
"Jun 24, 2018","1.3209","1.3275","1.3294","1.3050","-0.46%"
"Jun 17, 2018","1.3270","1.3261","1.3316","1.3100","-0.11%"
"Jun 10, 2018","1.3285","1.3404","1.3449","1.3212","-0.95%"
"Jun 03, 2018","1.3412","1.3337","1.3473","1.3294","0.48%"
"May 27, 2018","1.3348","1.3306","1.3363","1.3204","0.29%"
"May 20, 2018","1.3309","1.3472","1.3493","1.3294","-1.22%"
"May 13, 2018","1.3474","1.3547","1.3611","1.3452","-0.51%"
"May 06, 2018","1.3543","1.3537","1.3619","1.3459","0.07%"
"Apr 29, 2018","1.3533","1.3787","1.3795","1.3487","-1.79%"
"Apr 22, 2018","1.3780","1.4020","1.4033","1.3747","-1.60%"
"Apr 15, 2018","1.4004","1.4252","1.4378","1.3994","-1.66%"
"Apr 08, 2018","1.4241","1.4098","1.4298","1.4077","1.06%"
"Apr 01, 2018","1.4092","1.4026","1.4106","1.3965","0.53%"
"Mar 25, 2018","1.4018","1.4142","1.4246","1.4009","-0.82%"
"Mar 18, 2018","1.4134","1.3932","1.4218","1.3912","1.38%"
"Mar 11, 2018","1.3941","1.3853","1.3998","1.3840","0.66%"
"Mar 04, 2018","1.3849","1.3798","1.3931","1.3767","0.32%"
"Feb 25, 2018","1.3805","1.3975","1.4072","1.3713","-1.16%"
"Feb 18, 2018","1.3967","1.4035","1.4051","1.3858","-0.53%"
"Feb 11, 2018","1.4042","1.3827","1.4146","1.3797","1.47%"
"Feb 04, 2018","1.3838","1.4131","1.4152","1.3765","-2.02%"
"Jan 28, 2018","1.4123","1.4163","1.4280","1.3980","-0.33%"
"Jan 21, 2018","1.4170","1.3881","1.4346","1.3858","2.30%"
"Jan 14, 2018","1.3852","1.3731","1.3947","1.3722","0.90%"
"Jan 07, 2018","1.3729","1.3573","1.3743","1.3458","1.16%"
"Dec 31, 2017","1.3571","1.3515","1.3615","1.3494","0.41%"
"Dec 24, 2017","1.3515","1.3358","1.3545","1.3348","1.15%"
"Dec 17, 2017","1.3362","1.3328","1.3422","1.3310","0.31%"
"Dec 10, 2017","1.3321","1.3393","1.3464","1.3302","-0.53%"
"Dec 03, 2017","1.3392","1.3480","1.3540","1.3320","-0.60%"
"Nov 26, 2017","1.3473","1.3337","1.3552","1.3221","1.02%"
"Nov 19, 2017","1.3337","1.3218","1.3361","1.3186","0.93%"
"Nov 12, 2017","1.3214","1.3183","1.3261","1.3062","0.17%"
"Nov 05, 2017","1.3191","1.3086","1.3232","1.3058","0.88%"
"Oct 29, 2017","1.3076","1.3113","1.3321","1.3039","-0.40%"
"Oct 22, 2017","1.3129","1.3187","1.3281","1.3070","-0.46%"
"Oct 15, 2017","1.3190","1.3309","1.3313","1.3087","-0.73%"
"Oct 08, 2017","1.3287","1.3070","1.3338","1.3056","1.69%"
"Oct 01, 2017","1.3066","1.3390","1.3404","1.3027","-2.47%"
"Sep 24, 2017","1.3397","1.3492","1.3571","1.3342","-0.71%"
"Sep 17, 2017","1.3493","1.3576","1.3658","1.3450","-0.74%"
"Sep 10, 2017","1.3593","1.3204","1.3617","1.3160","2.99%"
"Sep 03, 2017","1.3198","1.2959","1.3225","1.2909","1.91%"
"Aug 27, 2017","1.2951","1.2901","1.2996","1.2851","0.50%"
"Aug 20, 2017","1.2887","1.2871","1.2918","1.2772","0.09%"
"Aug 13, 2017","1.2876","1.2997","1.3027","1.2834","-1.05%"
"Aug 06, 2017","1.3012","1.3026","1.3061","1.2938","-0.18%"
"Jul 30, 2017","1.3036","1.3131","1.3265","1.3022","-0.75%"
"Jul 23, 2017","1.3135","1.2987","1.3161","1.2987","1.08%"
"Jul 16, 2017","1.2995","1.3102","1.3129","1.2933","-0.77%"
"Jul 09, 2017","1.3096","1.2884","1.3115","1.2810","1.58%"
"Jul 02, 2017","1.2892","1.3013","1.3026","1.2867","-1.04%"
"Jun 25, 2017","1.3027","1.2730","1.3032","1.2705","2.43%"
"Jun 18, 2017","1.2718","1.2785","1.2815","1.2589","-0.45%"
"Jun 11, 2017","1.2776","1.2731","1.2819","1.2638","0.24%"
"Jun 04, 2017","1.2745","1.2853","1.2982","1.2637","-1.10%"
"May 28, 2017","1.2887","1.2809","1.2924","1.2772","0.65%"
"May 21, 2017","1.2804","1.3007","1.3043","1.2773","-1.77%"
"May 14, 2017","1.3035","1.2889","1.3049","1.2866","1.12%"
"May 07, 2017","1.2891","1.2980","1.2991","1.2843","-0.69%"
"Apr 30, 2017","1.2981","1.2952","1.2985","1.2831","0.23%"
"Apr 23, 2017","1.2951","1.2846","1.2970","1.2773","1.08%"
"Apr 16, 2017","1.2813","1.2529","1.2905","1.2514","2.31%"
"Apr 09, 2017","1.2524","1.2381","1.2576","1.2364","1.22%"
"Apr 02, 2017","1.2373","1.2541","1.2556","1.2363","-1.41%"
"Mar 26, 2017","1.2550","1.2488","1.2620","1.2380","0.64%"
"Mar 19, 2017","1.2470","1.2400","1.2532","1.2335","0.61%"
"Mar 12, 2017","1.2394","1.2163","1.2406","1.2108","1.83%"
"Mar 05, 2017","1.2171","1.2295","1.2303","1.2136","-1.01%"
"Feb 26, 2017","1.2295","1.2470","1.2489","1.2217","-1.39%"
"Feb 19, 2017","1.2468","1.2411","1.2572","1.2400","0.43%"
"Feb 12, 2017","1.2414","1.2475","1.2550","1.2382","-0.62%"
"Feb 05, 2017","1.2491","1.2493","1.2585","1.2347","0.02%"
"Jan 29, 2017","1.2488","1.2550","1.2710","1.2412","-0.53%"
"Jan 22, 2017","1.2555","1.2367","1.2682","1.2361","1.45%"
"Jan 15, 2017","1.2375","1.2059","1.2416","1.1980","1.61%"
"Jan 08, 2017","1.2179","1.2268","1.2318","1.2039","-0.88%"
"Jan 01, 2017","1.2287","1.2351","1.2438","1.2205","-0.41%"
"Dec 25, 2016","1.2338","1.2265","1.2389","1.2200","0.37%"
"Dec 18, 2016","1.2292","1.2493","1.2505","1.2228","-1.64%"
"Dec 11, 2016","1.2497","1.2580","1.2737","1.2382","-0.63%"
"Dec 04, 2016","1.2576","1.2728","1.2776","1.2548","-1.20%"
"Nov 27, 2016","1.2729","1.2477","1.2747","1.2391","2.03%"
"Nov 20, 2016","1.2476","1.2347","1.2514","1.2310","1.05%"
"Nov 13, 2016","1.2346","1.2593","1.2614","1.2300","-2.03%"
"Nov 06, 2016","1.2602","1.2513","1.2675","1.2351","0.66%"
"Oct 30, 2016","1.2519","1.2179","1.2559","1.2143","2.74%"
"Oct 23, 2016","1.2185","1.2225","1.2275","1.2086","-0.41%"
"Oct 16, 2016","1.2235","1.2188","1.2331","1.2136","0.39%"
"Oct 09, 2016","1.2187","1.2432","1.2450","1.2088","-1.99%"
"Oct 02, 2016","1.2434","1.2940","1.2948","1.1452","-4.18%"
"Sep 25, 2016","1.2976","1.2953","1.3059","1.2915","0.02%"
"Sep 18, 2016","1.2974","1.2994","1.3121","1.2913","-0.21%"
"Sep 11, 2016","1.3001","1.3275","1.3353","1.2998","-2.00%"
"Sep 04, 2016","1.3267","1.3300","1.3450","1.3242","-0.20%"
"Aug 28, 2016","1.3293","1.3137","1.3356","1.3061","1.17%"
"Aug 21, 2016","1.3139","1.3060","1.3281","1.3028","0.49%"
"Aug 14, 2016","1.3075","1.2920","1.3186","1.2865","1.18%"
"Aug 07, 2016","1.2923","1.3060","1.3101","1.2905","-1.15%"
